new_id,id,product_name,segment,family,class,brick
3429,9639,"LEMON CRUMB CAKE WITH POPPY SEEDS BAKERY DELIGHTS BARS, LEMON CRUMB CAKE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
3430,9642,CHEWY CANDY,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
3431,9647,"CLASSIC WHITE BREAD, CLASSIC WHITE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
3432,9650,"LEMON-LIME FLAVORED SPARKLING WATER BEVERAGE, LEMON-LIME",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Water - Ready to Drink
3433,9655,"STRAWBERRY YOGURT CREME BREAKFAST SANDWICH BISCUITS, STRAWBERRY YOGURT CREME",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
3434,9656,"CINNAMON BROWN SUGAR MINI BREAKFAST BISCUITS BITES, CINNAMON BROWN SUGAR",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
3435,9675,"ADOBO SEASONING WITHOUT PEPPER, ADOBO",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
3436,9677,"WHITE BREAD, WHITE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
3437,9678,KOSHER SPEARS,Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable)
3438,9682,"ROASTED TOMATO HERB SEASONING WRAPS, ROASTED TOMATO HERB",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
3439,9708,"WATER INFUSED WITH PINEAPPLE ESSENCE, PINEAPPLE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Water - Ready to Drink
3440,9709,"POMEGRANATE GRAPE CRUSH! SUPERFOOD SMOOTHIE, POMEGRANATE GRAPE CRUSH!",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
3441,9715,"CHOCOLATE CAKE ROLLED WITH PEANUT BUTTER CREAMY FILLING, PEANUT BUTTER",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
3442,9716,"CINNAMON SUGAR CRUNCH MINI DONUTS, CINNAMON SUGAR CRUNCH",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
3443,9724,"APPLE JUICE, APPLE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
3444,9735,"SUNFLOWER SEED BREAD, SUNFLOWER SEED",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
3445,9741,"SHREDDED WHEAT BITE SIZE 100% WHOLE WHEAT CEREAL, SHREDDED WHEAT",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
3446,9746,"SOURS GUMMIES, CHERRY, BLUE RASPBERRY, WATERMELON & STRAWBERRY",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
3447,9747,"PEPPERMINT CANDY CANES, PEPPERMINT",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
3448,9751,VALENTINE CANDY CARD KIT,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
3449,9755,"CARAMEL MILK CHOCOLATE COOKIE SANTAS, CARAMEL MILK CHOCOLATE",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
3450,9758,"ENRICHED ITALIAN BREAD, ITALIAN",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
3451,9771,"SEASONING MIX, MILD CHILI",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
3452,9773,"RASPBERRY MINI DANISH, RASPBERRY",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
3453,9785,"CHOCOLATE LOWFAT MILK, CHOCOLATE",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk - Liquid (Perishable)
3454,9799,"CHOCOLATE TRUFFLES, CHOCOLATE",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
3455,9801,"CLASSIC WHITE SANDWICH BREAD, CLASSIC WHITE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
3456,9810,"ORIGINAL FRUIT TRIO DANISH WITH A RICH FRUIT FILLING, APPLE, CHERRY, BLUEBERRY",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
3457,9811,"MULTIGRAIN BREAD WITH QUINOA, MULTIGRAIN",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
3458,9822,"GOLDEN CUPCAKES, GOLDEN",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
3459,9823,"FUDGE COVERED GOLDEN SPONGE CAKE WITH FUDGE FROSTING, GOLDEN SPONGE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
3460,9824,"CHOCOLATE CAKE ROLLED WITH PEANUT BUTTER CREAMY FILLING, PEANUT BUTTER",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
3461,9825,"CUP CAKES, STRAWBERRY",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
3462,9838,"VANILLA FLAVORED ICE CREAM, VANILLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3463,9841,"BUTTER PECAN PREMIUM ICE CREAM, BUTTER PECAN",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3464,9842,"SUGAR BUSTER BUTTER PECAN ICE CREAM, SUGAR BUSTER BUTTER PECAN",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3465,9843,"ZESTY ITALIAN CROUTONS TEXAS TOAST, ZESTY ITALIAN",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
3466,9855,"SPICY SALT, SPICY",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
3467,9863,"VANILLA FLAVORED ICE CREAM, VANILLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3468,9869,"ANTIOXIDANT ALMONDS, DRIED SWEETENED CRANBERRIES & BLUEBERRIES, CASHEWS & PEPITAS MIX, ANTIOXIDANT",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Nuts/Seeds - Prepared/Processed,Nuts/Seeds - Prepared/Processed (Shelf Stable)
3469,9874,"NEAPOLITAN REDUCED FAT ICE CREAM, NEAPOLITAN",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3470,9879,"STRAWBERRY SWIRL REDUCED FAT ICE CREAM, STRAWBERRY SWIRL",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3471,9889,"VANILLA REDUCED FAT ICE CREAM, VANILLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3472,9890,"VANILLA CHOCOLATE REDUCED FAT ICE CREAM, VANILLA CHOCOLATE",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3473,9896,"STRAWBERRY REDUCED FAT ICE CREAM, STRAWBERRY",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3474,9898,"STRAWBERRY OLD FASHIONED REDUCED FAT ICE CREAM, STRAWBERRY",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3475,9901,"BUTTER PECAN OLD FASHIONED REDUCED FAT ICE CREAM, BUTTER PECAN",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3476,9904,"CHOCOLATE REDUCED FAT ICE CREAM, CHOCOLATE",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3477,9906,"HOLIDAY DELICIOUS SHORTBREAD COOKIES, HOLIDAY",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
3478,9909,"VANILLA BEAN ICE CREAM, VANILLA BEAN",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3479,9910,"VANILLA FLAVORED OLD FASHIONED LIGHT ICE CREAM, VANILLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3480,9915,"COOKIES 'N CREAM REDUCED FAT ICE CREAM, COOKIES 'N CREAM",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3481,9919,"VANILLA OLD FASHIONED REDUCED FAT ICE CREAM, VANILLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3482,9922,"VANILLA FLAVORED ICE CREAM, VANILLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3483,9923,"FRENCH VANILLA FLAVORED OLD FASHIONED ICE CREAM, FRENCH VANILLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3484,9925,"CRACKED CHIA RYE BREAD, CRACKED CHIA RYE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
3485,9945,"BLUEBERRY + BEET SOFT-BAKED OAT BARS, BLUEBERRY + BEET",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Cereal/Granola Bars
3486,9946,"VANILLA ICE CREAM CUPS, VANILLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3487,9953,CRISPY BEET CHIPS,Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable)
3488,9958,"AMERICAN STYLE PREPARED MUSTARD, AMERICAN STYLE",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
3489,9967,"MIXED BERRY SELTZER WATER, MIXED BERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Water - Ready to Drink
3490,9968,"LEMON LIME SELTZER WATER, LEMON LIME",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Water - Ready to Drink
3491,9969,"ORANGE VANILLA SWIRL SHERBET & FROZEN DAIRY DESSERT, ORANGE VANILLA SWIRL",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3492,9974,"S'MORES CEREAL, S'MORES",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
3493,9978,"CHIP-A-ROO, CHEWY CHOCOLATE CHIP COOKIES, CHEWY CHOCOLATE CHIP",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
3494,9979,"CHIP-A-ROO, ORIGINAL CHOCOLATE CHIP COOKIES, ORIGINAL CHOCOLATE CHIP",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
3495,9983,"UNSWEETENED STRAWBERRY FLAVORED SPARKLING WATER, UNSWEETENED STRAWBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Water - Ready to Drink
3496,9984,"UNSWEETENED LIME FLAVORED SPARKLING WATER, LIME",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Water - Ready to Drink
3497,9985,"TANGY FRUITY FLAVORS CANDY CANES, BLUE PUNCH, GREEN APPLE, CHERRY",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
3498,9987,"AFTER PARTY CARROT, APPLE, LEMON, GINGER, BEET ROOT ORGANIC COLD-PRESSED JUICE, AFTER PARTY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
3499,9988,"HONEY ROASTED SLICED ALMONDS SALAD TOPPERS, HONEY ROASTED SLICED ALMONDS",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Nuts/Seeds - Prepared/Processed,Nuts/Seeds - Prepared/Processed (Shelf Stable)
3500,9989,WAFFLE CHIPS,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
3501,9991,"PLAIN PRE-SLICED BAGELS, PLAIN",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
3502,9992,"CINNAMON RAISIN PRE-SLICED BAGELS, CINNAMON RAISIN",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
3503,9995,"STRAWBERRY GOLDEN SPONGE CAKE WITH CREAMY FILLING, STRAWBERRY",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
3504,10012,"CONFETTI CAKE TWO LAYERS OF CONFETTI CAKE FILLED AND FROSTED WITH VANILLA ICING, CONFETTI CAKE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
3505,10016,ORIGINAL GLAZED DOUGHNUTS,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
3506,1333,100% WHOLE GRAIN STEEL CUT OATS,Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
3507,1362,"ORIGINAL NOSALT SODIUM-FREE ALTERNATIVE, ORIGINAL",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
3508,1375,SOUR LOVERS CANDIES,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
3509,1376,"STRAWBERRY SWIRL CHEESECAKE MADE WITH FINEST CREAM CHEESE!, STRAWBERRY",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
3510,1388,ARROWROOT ANIMALS CRUNCHY COOKIES,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
3511,1411,QUICK COOKING ROLLED OATS IRISH OATMEAL,Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
3512,1412,"RANCH DIP, RANCH",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
3513,1443,"DIAMOND COLLECTION SUGAR FREE CANDY, STRAWBERRY, STRAWBERRY",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
3514,1444,"LEMON ORANGE GREEN APPLE WATERMELON BLACK CHERRY BLUE RASPBERRY JELLY BEANS CHEWY CANDY, LEMON ORANGE GREEN APPLE WATERMELON BLACK CHERRY BLUE RASPBERRY",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
3515,3404,"ENRICHED MACARONI PRODUCT, LINGUINE NO. 7",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
3516,3440,"RESTAURANTE STYLE HOT SALSA, HOT",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
3517,3441,"CHILI DARK CHOCOLATE, CHILI",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
3518,3442,EXTRA CREAMY MILK CHOCOLATE,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
3519,3459,"MEDIUM TOMATILLO SALSA, MEDIUM TOMATILLO",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
3520,3462,MILK CHOCOLATE,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
3521,10018,"NEW YORK STYLE CHEESECAKE, NEW YORK STYLE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
3522,10028,"100% WHOLE WHEAT SPAGHETTI PRODUCT, WHOLE WHEAT SPAGHETTI",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
3523,10029,"100% WHOLE WHEAT MACARONI PRODUCT, WHOLE WHEAT FUSILLI",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
3524,10030,"100% WHOLE WHEAT MACARONI PRODUCT, WHOLE WHEAT FARFALLE",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
3525,10031,"100% WHOLE WHEAT MACARONI PRODUCT, PENNE RIGATE",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
3526,10033,"GRAPE, CHERRY, APPLE, STRAWBERRY FRUIT FLAVORED SNACKS, GRAPE, CHERRY, APPLE, STRAWBERRY",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
3527,10034,"GRAPE, CHERRY, APPLE, STRAWBERRY FRUIT FLAVORED SNACKS, GRAPE, CHERRY, APPLE, STRAWBERRY",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
3528,10036,"ORIGINAL CHERRY, ORANGE, STRAWBERRY & LEMON FRUIT CHEWS, ORIGINAL CHERRY, ORANGE, STRAWBERRY & LEMON",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
3529,10042,"ALMOND CRUNCHY HONEY OATS NATURAL HONEY FLAVORED MULTIGRAIN CEREAL WITH GRANOLA AND ALMONDS, ALMOND CRUNCHY HONEY OATS",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
3530,10044,"MILK CHOCOLATE CARAMEL FILLED HEARTS, MILK CHOCOLATE CARAMEL",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
3531,10045,CHEESE DANISH,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
3532,10048,HAMBURGER BUNS,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
3533,10050,"CRANBERRY ORGANIC JUICE COCKTAIL FROM CONCENTRATE, CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
3534,10058,"BUNNY TRACKS VANILLA FLAVORED REDUCED FAT ICE CREAM, CHOCOLATY PEANUT BUTTER BUNNIES, CHOCOLATY COVERED PEANUTS, CARAMEL AND FUDGE SWIRLS, BUNNY TRACKS",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3535,10059,"100% WILD BERRY FLAVORED JUICE BLEND FROM ORGANIC CONCENTRATE, WILD BERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
3536,10078,"LEMON MERINGUE PIE, LEMON MERINGUE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
3537,10082,"GINGERBREAD MINI FROSTED SUGAR COOKIES, GINGERBREAD",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
3538,10085,"ORIGINAL SOFT AUSTRALIAN LIQUORICE, ORIGINAL",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
3539,10089,MISSISSIPPI MUD CAKE,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
3540,10096,"SWEET & ZESTY BBQ SAUCE, SWEET & ZESTY",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
3541,10102,"ITALIAN COUNTRYSIDE HERB SEASONING WRAPS, ITALIAN COUNTRYSIDE HERB",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
3542,10108,"ENRICHED WHITE SLIDER BUNS, ENRICHED WHITE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
3543,10109,"BERRY DELIGHT PEANUTS, YOGURT FLAVORED RAISINS, BLUEBERRY FLAVORED CRANBERRIES, CRANBERRIES, ALMONDS, BLUEBERRIES, BERRY DELIGHT",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Nuts/Seeds - Prepared/Processed,Nuts/Seeds - Prepared/Processed (Shelf Stable)
3544,10114,"CORN FLAKES CEREAL, CORN FLAKES",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
3545,10115,"VANILLA ICE CREAM CUPS, VANILLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3546,10121,"CHILI REDUCED SODIUM SEASONING MIX, CHILI",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
3547,10124,"NEAPOLITAN REDUCED FAT ICE CREAM, NEAPOLITAN",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3548,10127,"STRAWBERRY REVEL REDUCED FAT ICE CREAM, STRAWBERRY REVEL",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
3549,10139,"DARK CHOCOLATE CHIP GRANOLA COOKIE CLUSTERS, DARK CHOCOLATE CHIP",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
3550,10141,"100% APPLE PREMIUM JUICE, APPLE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
3551,10147,"100% CRANBERRY PINEAPPLE FLAVORED JUICE BLEND OF 4 JUICES FROM CONCENTRATE, CRANBERRY PINEAPPLE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
3552,10150,"MAPLE NUT OLD FASHIONED ICE CREAM, MAPLE NUT",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
