new_id,id,product_name,original_segment,original_family,original_class,original_brick,predicted_segment,predicted_family,predicted_class,predicted_brick,segment_match,family_match,class_match,brick_match,all_levels_match
8088,10254,"APPLE MANZANA FLAVORED APPLE SODA, APPLE MANZANA",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Soft Drinks - Ready to Drink,Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Soft Drinks - Ready to Drink,True,True,True,True,True
8089,10260,AMERICAN BLACK WALNUTS,Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Nuts/Seeds - Prepared/Processed,Nuts/Seeds - Prepared/Processed (Shelf Stable),Food/Beverage,Nuts/Seeds - Unprepared/Unprocessed (Perishable),Tree Nuts,Tree Nuts - Unprepared/Unprocessed (Perishable),True,False,False,False,False
8090,10261,"ASSORTED SUGAR FREE POPS QUIESCENTLY FROZEN CONFECTIONS, CHERRY, ORANGE, BANANA, STRAWBERRY",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen),Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate,True,False,False,False,False
8091,10264,"COOKIES 'N CREAM REDUCED FAT ICE CREAM, COOKIES 'N CREAM",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen),True,True,True,True,True
8092,10266,"CHOCOLATY SUNDAE VANILLA ICE CREAM CUPS WITH CHOCOLATY SWIRL, CHOCOLATY SUNDAE, VANILLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen),True,True,True,True,True
8093,10267,"NATURAL LIME FLAVORED GOURMET FROZEN FRUIT BAR, NATURAL LIME",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen),True,False,False,False,False
8094,10268,"FROSTED CHOCOLATE CAKE WITH MINT CREAMY FILLING CUPCAKES, MINT CHOCOLATE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),True,True,True,True,True
8095,10270,"CHERRY NUT ICE CREAM, CHERRY NUT",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen),True,False,False,False,False
8096,10272,"LIGHT CREAM CHEESE, LIGHT",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
8097,10273,"PEANUT BUTTER CHOCOLATE CHIP CHEWY GRANOLA BARS, PEANUT BUTTER CHOCOLATE CHIP",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable),Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Cereal/Granola Bars,True,False,False,False,False
8098,10275,"CHICKEN CAESAR SALAD CRISP ROMAINE LETTUCE, WHITE MEAT CHICKEN, SHREDDED CHEESE, AND CREAMY CAESAR DRESSING CAFE BOWL, CHICKEN CAESAR",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Perishable),True,False,False,False,False
8099,10276,"KOSHER DILL BABY DILLS, KOSHER DILL",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
8100,10278,"DUPLEX SANDWICH CREME COOKIES, DUPLEX",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable),Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate,True,False,False,False,False
8101,10281,MILK DUDS,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate,True,True,True,True,True
8102,10283,"BREAD & BUTTER SUGAR FREE SWEET SLICES, BREAD & BUTTER",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
8103,10285,1% LOW FAT MILK,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk - Liquid (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk,,True,True,False,False,False
8104,10286,"WHOLE MILK RICOTTA CHEESE, RICOTTA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
8105,10288,"100% GRAPE JUICE FROM CONCENTRATE WITH ADDED INGREDIENTS, GRAPE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink,Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink,True,True,True,True,True
8106,10294,"KOSHER DILL SPEARS, KOSHER DILL",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
8107,10295,"SLICED HAMBURGER BUNS, HAMBURGER",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),True,True,True,True,True
8108,10296,"WHITE HOT DOG BUNS, WHITE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),True,True,True,True,True
8109,10297,"PARMESAN GRATED CHEESE, PARMESAN",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
8110,10299,"ULTIMATE CHOCOLATE CHUNK COOKIES, CHOCOLATE CHUNK",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable),True,True,True,True,True
8111,10301,"SUMMER BERRY YOGURT SMOOTHIE, BERRY",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Yogurt (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Yogurts,,True,True,False,False,False
8112,10303,"CHERRY, LIME & BLUE RASPBERRY ORIGINAL FROZEN CONFECTION, CHERRY, LIME & BLUE RASPBERRY",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen),Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate,True,False,False,False,False
8113,10305,2% REDUCED FAT MILK,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk,,True,True,False,False,False
8114,10307,"PEANUT BUTTER & DARK CHOCOLATE TRAIL MIX BARS, PEANUT BUTTER & DARK CHOCOLATE",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Cereal/Granola Bars,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate,True,False,False,False,False
8115,10308,"KOSHER DILL SANDWICH LENGTHWISE SLICES, KOSHER DILL",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
8116,10309,"RANCH RICE CRISPS, RANCH",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Nuts/Seeds - Prepared/Processed,Nuts/Seeds - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
8117,10310,"PEANUT BUTTER DARK CHOCOLATE PROTEIN CHEWY BARS, PEANUT BUTTER DARK CHOCOLATE",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Cereal/Granola Bars,Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
8118,10314,"MILD CHEDDAR CHEESE CUBES, MILD CHEDDAR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
8119,10315,"BREAD & BUTTER NO SALT ADDED SWEET SLICES, BREAD & BUTTER",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
8120,10316,"CHOCOLATE & BANANA FLAVORED FUDGE FROZEN DAIRY CONFECTION, CHOCOLATE & BANANA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen),Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate,True,False,False,False,False
8121,10317,"ORIGINAL CREAM CHEESE, ORIGINAL",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
8122,10318,SPICY CORN SALSA,Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable),True,True,True,True,True
8123,10319,FAT FREE MILK,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk - Liquid (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk,,True,True,False,False,False
8124,10321,"SWEET WHOLE PICKLES, SWEET",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
8125,10324,"FAJITA SEASONING MIX, FAJITA",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,True,True,True,True
8126,10330,"PEACH FLAVORED GREEK STRAINED NONFAT YOGURT, PEACH",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Yogurt (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Yogurts,,True,True,False,False,False
8127,10332,"ORGANIC MORNING PROTEIN SMOOTHIE YOGURT, TROPICAL MANGO",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Yogurt (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Yogurts,,True,True,False,False,False
8128,10335,"ORIGINAL HUMMUS, ORIGINAL",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Perishable),True,True,False,False,False
8129,10336,FAT FREE MILK,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk - Liquid (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk,,True,True,False,False,False
8130,10338,"HONEY WHEAT BREAD, HONEY WHEAT",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),True,True,True,True,True
8131,10339,"SEA SALT CARAMEL ICE CREAM WITH A SEA SALT CARAMEL SWIRL BETWEEN VANILLA WAFERS SANDWICHES, SEA SALT CARAMEL",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen),Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate,True,False,False,False,False
8132,10340,"SWEET RELISH, SWEET",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable),True,False,False,False,False
8133,10343,"WHOLE GRAIN WHITE BREAD, WHOLE GRAIN WHITE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),True,True,True,True,True
8134,10346,"BREAD & BUTTER SUGAR FREE SWEET SPEARS, BREAD & BUTTER",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
8135,10348,LACTOSE FREE 1% GRADE A ULTRA-PASTEURIZED LOWFAT MILK,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk - Liquid (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk,,True,True,False,False,False
8136,10350,"PEPPER JACK CHEESE MONTEREY JACK CHEESE WITH JALAPENO PEPPERS, PEPPER JACK",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
8137,10351,"KOSHER DILL REDUCED SODIUM SPEARS, KOSHER DILL",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
8138,10353,"ASSORTED SANDWICH CREME COOKIES, ASSORTED",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable),Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate,True,False,False,False,False
8139,10354,"PARMIGIANO REGGIANO SHREDDED CHEESE, PARMIGIANO REGGIANO",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
8140,10357,"CREAM FAT FREE CHEESE, CREAM",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
8141,10359,"TOFFEE WITH TOFFEE PIECES AND A CARAMEL SWIRL FROZEN DAIRY DESSERT, TOFFEE",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen),Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate,True,False,False,False,False
8142,10361,"POLISH DILL SPEARS, POLISH DILL",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
8143,10364,"WHITE ENRICHED BREAD, WHITE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),True,True,True,True,True
8144,10367,"CHEESE MINI ROUND RAVIOLI, CHEESE",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,False,False,False,False
8145,10368,"ORGANIC MORNING PROTEIN SMOOTHIE, BANANA POM-BERRY YOGURT",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Yogurt (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Yogurts,,True,True,False,False,False
8146,10371,"VANILLA BLENDED GREEK STRAINED NONFAT YOGURT, VANILLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Yogurt (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Yogurts,,True,True,False,False,False
8147,10373,"CHOCOLATE ECLAIR FLAVORED CENTER IN ARTIFICIALLY FLAVORED VANILLA FROZEN DAIRY DESSERT ROLLED IN CAKE PIECES, CHOCOLATE ECLAIR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen),Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate,True,False,False,False,False
8148,10375,"VANILLA WITH OTHER NATURAL FLAVORS FROZEN DAIRY DESSERT IN A SUGAR CONE DIPPED IN CHOCOLATE FLAVORED COATING TOPPED WITH PEANUTS AND CONE PIECES, VANILLA SUNDAE CONE",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen),True,False,False,False,False
8149,10376,"SLICED COLBY & MONTEREY JACK CHEESE, COLBY & MONTEREY JACK",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
8150,10379,"ORIGINAL CHERRY, LIME & BLUE RASPBERRY FROZEN CONFECTION, ORIGINAL, CHERRY, LIME & BLUE RASPBERRY",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen),Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate,True,False,False,False,False
8151,10386,"VANILLA WITH OTHER NATURAL FLAVORS FROZEN DAIRY DESSERT DIPPED IN CHOCOLATE FLAVORED COATING BAR, VANILLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen),Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate,True,False,False,False,False
8152,10387,"STRAWBERRY BLENDED LOWFAT YOGURT, STRAWBERRY",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Yogurt (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Yogurts,,True,True,False,False,False
8153,10389,"ICE CREAM, CHOCOLATE MARSHMALLOW",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen),True,False,False,False,False
