new_id,id,product_name,predicted_segment,predicted_family,predicted_class,predicted_brick
8266,10627,"FUDGE REVEL CHOCOLATE FUDGE SAUCE SWIRLED IN VANILLA FLAVORED ICE CREAM, FUDGE REVEL",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
8267,10628,"MINT CHIP ICE CREAM SPRINKLED WITH CHOCOLATEY CHIPS, MINT CHIP",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen)
8268,10629,"ITALIAN STYLE CHEESE, ITALIAN STYLE",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
8269,10630,"NEW YORK VANILLA FLAVORED ICE CREAM, NEW YORK VANILLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
8270,10633,"ORANGE SHERBET, ORANGE",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen)
8271,10635,"STRAWBERRY ICE CREAM, STRAWBERRY",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen)
8272,10637,"FAST TRACKS VANILLA FLAVORED ICE CREAM WITH A CARAMEL RIBBON AND CARAMEL TRUFFLE CANDIES, FAST TRACKS, VANILLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
8273,10638,"TIN ROOF SUNDAE ICE CREAM VANILLA FLAVORED ICE CREAM SWIRLED WITH CHOCOLATE FUDGE REVEL AND CHOCOLATEY COATED PEANUTS, TIN ROOF SUNDAE, VANILLA",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen)
8274,10639,"VANILLA FLAVORED ICE CREAM SPRINKLED WITH CHOCOLATEY CHIPS, CHOCOLATE CHIP",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen)
8275,10640,"NEAPOLITAN VANILLA FLAVORED, CHOCOLATE, & STRAWBERRY FLAVORED ICE CREAM, NEAPOLITAN, VANILLA, CHOCOLATE & STRAWBERRY",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
8276,10641,"VANILLA FLAVORED ICE CREAM, VANILLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
8277,10642,"PLAIN BAGELS, PLAIN",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
8278,10644,"VANILLA FLAVORED, CHOCOLATE, AND CARAMEL SWIRL ICE CREAM WITH A CARAMEL RIBBON, CARAMEL SWIRL",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen)
8279,10646,"VANILLA FUDGE SWIRLED ICE CREAM BAR, VANILLA FUDGE",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
8280,10648,"STRAWBERRY SWEDISH STYLE FILMJOLK WHOLE-MILK DRINKABLE YOGURT, STRAWBERRY",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Yogurts,
8281,10651,"BERRY FRUIT ROLLS, BERRY",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable)
8282,10654,"SHARP CHEDDAR SHREDDED CHEESE, SHARP CHEDDAR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
8283,10655,"CHOCOLATE CANDIES, MILK CHOCOLATE",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
8284,10656,78% COCOA DARK CHOCOLATE,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
8285,10657,"SWEETENED CONDENSED FILLED MILK, SWEETENED",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk - Liquid (Perishable)
8286,10658,"SUNFLOWER & HONEY BREAD, SUNFLOWER & HONEY",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
8287,10659,"PROTEIN BAR, PEANUT BUTTER BANANA CHOCOLATE",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable)
8288,10661,"CINNA-APPLE WALNUT WITH REAL APPLES INSTANT HOT CEREAL, CINNA-APPLE WALNUT WITH REAL APPLES",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
8289,10663,"RASPBERRY CITRUS WATERMELON, GREEN TEA, RASPBERRY, ORANGE, PINEAPPLE, LEMON REFRESH JUICE & TEA DRINK, RASPBERRY CITRUS",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
8290,10665,"ROASTED GARLIC STOUT MARINADE MIX, ROASTED GARLIC STOUT",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
8291,10666,"TROPICAL HIBISCUS WATERMELON, PINEAPPLE, ORANGE, LEMON JUICE & HERBAL TEA DRINK, TROPICAL HIBISCUS",Beverage,,,
8292,10667,"GARLIC PEPPER IPA MARINADE MIX, GARLIC PEPPER",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
8293,10669,TOTAL SEASONING,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
8294,10673,"CLASSIC HERB LAGER MARINADE MIX, CLASSIC HERB",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
8295,10675,"GARDEN HERB VEGGIE MARINADE MIX, GARDEN HERB",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
8296,10676,"MEXICAN-STYLE CHIPOTLE MARINADE MIX, MEXICAN-STYLE",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
8297,10681,"YOGURT PRETZELS COVERED WITH YOGURT FLAVORED COATING, YOGURT",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
8298,10682,"FRUIT PUNCH 100% APPLE, PEAR AND GRAPE JUICE FROM CONCENTRATE, APPLE, PEAR AND GRAPE FRUIT PUNCH",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
8299,10685,SOFT RIPENED COW'S CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
8300,10686,"GRAPE & KIWI DETOX WHOLE PLANT JUICE WITH ARONIA BERRY & MUNG BEAN SPROUTS, GRAPE & KIWI",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
8301,10687,SMALL CURD LOW FAT COTTAGE CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
8302,10689,"BEEF SAUSAGE SNACK BITES, BEEF",Food/Beverage,Meat/Poultry/Other Animals,Meat/Poultry/Other Animals - Prepared/Processed,Meat/Poultry/Other Animals Sausages - Prepared/Processed
8303,10690,"SALAD SUPREME SEASONING, SALAD SUPREME",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
8304,10691,"LEMON & PEPPER SEASONING, LEMON & PEPPER",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
8305,10692,"ITALIAN SEASONING, ITALIAN",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Herbs/Spices - Dried
8306,10698,"MINT CHIP ICE CREAM, MINT CHIP",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen)
8307,10700,"STRAWBERRY FLAVORED CARBONATED MINERAL WATER, STRAWBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Soft Drinks - Ready to Drink
8308,10701,"CHOCOLATE CHIP ICE CREAM, CHOCOLATE CHIP",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
8309,10705,OLD FASHIONED CHIPOTLE JACK PIMIENTO CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
8310,10708,"VANILLA FLAVORED & CHOCOLATE ICE CREAM, VANILLA & CHOCOLATE",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
8311,10709,"MILD, MELLOW, NUTTY FLAVOR SEMI SOFT PART-SKIM CHEESE SNACKS, MILD, MELLOW, NUTTY",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
8312,10710,"STRAWBERRY FLAVORED CARBONATED MINERAL WATER, STRAWBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Soft Drinks - Ready to Drink
8313,10711,"SPICY RED PEPPER HUMMUS, SPICY RED PEPPER",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Perishable)
8314,10715,"DUNKSTERS, CREME FILLED GOLDEN SANDWICH COOKIES, CREME FILLED",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
8315,10720,"SEASONED CRISPY FISH FRY SEAFOOD BREADING MIX, SEASONED CRISPY FISH FRY",Food/Beverage,Fish and Seafood,Aquatic Invertebrates/Fish/Shellfish/Seafood Combination,Aquatic Invertebrates/Fish/Shellfish/Seafood Mixes - Unprepared/Unprocessed (Frozen)
8316,10723,"CAJUN CRISPY FISH FRY SEAFOOD BREADING MIX, CAJUN CRISPY FISH FRY",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
8317,10724,CRAWFISH SHRIMP & CRAB BOIL,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
8318,10726,"FUDGE BARS, FUDGE",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
8319,10728,"OATS, HONEY & CHOCOLATE PROTEIN SOFT BAKED BISCUITS, OATS, HONEY & CHOCOLATE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
8320,10729,"CHOCOLATE & VANILLA ICE CREAM CUPS, CHOCOLATE & VANILLA",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen)
8321,10730,"VANILLA REDUCED FAT ICE CREAM WITH CHOCOLATE FLAVORED COATING GLACIER BARS, VANILLA, CHOCOLATE",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
8322,10731,KAISER BUNS,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
8323,10733,"APPLE CINNAMON SOFT BAKED SQUARES WITH FRUIT FILLING, APPLE CINNAMON",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
8324,10734,"TOMATO & BASIL RICE CAKES, TOMATO & BASIL",Food/Beverage,Cereal/Grain/Pulse Products,None of the provided categories are appropriate for the product.,
8325,10735,"MILD BUFFALO WING SAUCE, MILD, BUFFALO",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
8326,10736,BUCKEYE BROWNIE PEANUT BUTTER ICE CREAM SWIRLED WITH THICK PEANUT BUTTER AND CHOCOLATE BROWNIE BITES,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
8327,10737,"PEANUT BUTTER FLAVORED CUPKAKES, PEANUT BUTTER",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
8328,10742,"WATERMELON FLAVORED CARBONATED MINERAL WATER, WATERMELON",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Soft Drinks - Ready to Drink
8329,10745,"MINT FUDGE ROUND SAMMIES ICE CREAM SANDWICH, MINT FUDGE",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
8330,10746,"GRILLED TOMATO SOFT SPREADABLE CHEESE, GRILLED TOMATO",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
8331,10748,"STRAWBERRY SOFT BAKED SQUARES BARS WITH FRUIT FILLING, STRAWBERRY",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
8332,10750,"PEANUT BUTTER BANANA WITH DARK CHOCOLATE ENERGY BAR, PEANUT BUTTER BANANA WITH DARK CHOCOLATE",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable)
8333,10751,CLASSIC WHITE ULTRA-FILTERED MILK,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk,
8334,10753,"ROASTED TOMATO & MOZZARELLA TORTELLONI ROASTED TOMATO & CREAMY MOZZARELLA CHEESE WRAPPED IN THIN PASTA, ROASTED TOMATO & MOZZARELLA",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen)
8335,10754,MATTY'S ORGANIC BBQ,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
8336,10756,"CHUNKS OF SHRIMP & MAINE LOBSTER AND A BLEND OF CHEESES WRAPPED IN THIN PASTA RAVIOLI, SHRIMP & LOBSTER",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen)
8337,10757,"WHITE FUDGE COVERED GOLDEN CAKE WITH CREAMY FILLING CAKES, WHITE FUDGE",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
8338,10758,"ROASTED WITH SEA SALT ORGANIC NUT TRIO ALMONDS, CASHEWS & PECANS , ROASTED WITH SEA SALT",Food/Beverage,Nuts/Seeds - Unprepared/Unprocessed (Perishable),Tree Nuts,Tree Nuts - Unprepared/Unprocessed (Perishable)
8339,10759,"ROASTED WITH SEA SALT ORGANIC CASHEWS, ROASTED WITH SEA SALT",Food/Beverage,Nuts/Seeds - Unprepared/Unprocessed (Perishable),Tree Nuts,Tree Nuts - Unprepared/Unprocessed (Perishable)
8340,10760,"ROASTED & UNSALTED ORGANIC ALMONDS, ROASTED & UNSALTED",Food/Beverage,Nuts/Seeds - Unprepared/Unprocessed (Perishable),Tree Nuts,Tree Nuts - Unprepared/Unprocessed (Perishable)
8341,10763,"SWEET & SALTY MICROWAVE POPCORN, SWEET & SALTY",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable)
8342,10764,"GOUDA WISCONSIN FRESH CREAMY SNACKING CHEESE, GOUDA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
8343,10765,COOKIES,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
8344,10770,"HOT DOG BUNS, HOT DOG",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
8345,10772,"CARAMEL CHOCOLATE PEANUT BUTTER ORGANIC NUT BUTTER FILLED ENERGY BARS, CARAMEL CHOCOLATE PEANUT BUTTER",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
8346,10773,"KEY LIME COCONUTMILK YOGURT ALTERNATIVE, KEY LIME",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Yogurts,
8347,10775,"MAPLE CREAM TOP WHOLE MILK YOGURT, MAPLE",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Yogurts,
8348,10777,"PEACH COCONUTMILK YOGURT ALTERNATIVE, PEACH",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Yogurts,
8349,10779,"ORIGINAL CRISPY MARSHMALLOW SQUARES BARS, ORIGINAL",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
8350,10781,"STRAWBERRY BLACK CURRANT LOWFAT GREEK YOGURT, STRAWBERRY BLACK CURRANT",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Yogurts,
8351,10782,"STRAWBERRY LEMONADE FLAVORED ORGANIC FROM CONCENTRATE, STRAWBERRY LEMONADE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
8352,10783,"RASPBERRY LEMONADE ORGANIC FROM CONCENTRATE, RASPBERRY LEMONADE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
8353,10786,"PUMPKIN SPICE FUDGE COATED PRETZELS, PUMPKIN SPICE",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
8354,10787,DIPPED MACAROONS,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
8355,10790,"FRUIT PUNCH REAL ITALIAN ICE, FRUIT PUNCH",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Soft Drinks - Ready to Drink
8356,10791,"COUNTRY STYLE HOT DOG HONEY BUNS, COUNTRY STYLE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
8357,10792,"WHITE CHOCOLATE MACADAMIA NUT SNACK BARS, WHITE CHOCOLATE MACADAMIA NUT",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
8358,10794,"FRUIT PUNCH, FRUIT",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
8359,10796,"STRAWBERRY YOGURT BARS, STRAWBERRY YOGURT",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Yogurts,
8360,10797,DARK CHOCOLATE ALMOND BARS,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
8361,10798,"OATMEAL CHOCOLATE CHUNK BARS, OATMEAL CHOCOLATE CHUNK",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
8362,10803,"COCONUT BLENDED GREEK NONFAT YOGURT, COCONUT",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Yogurts,
8363,10804,"BRATWURST BUNS, BRATWURST",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
8364,10806,"CORNBREAD MINI LOAVES, CORNBREAD",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
8365,10814,"MINT CHOCOLATE CHIP GRANOLA COOKIE CLUSTERS, MINT CHOCOLATE CHIP",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
8366,10815,"PRETZEL HOAGIE ROLLS, PRETZEL",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
8367,10816,BAKED PEANUT PUFFS,Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Nuts/Seeds - Prepared/Processed,Nuts/Seeds - Prepared/Processed (Shelf Stable)
8368,10817,"STRAWBERRY KIWI YERBA MATE ENHANCED SPARKLING WATER, STRAWBERRY KIWI",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Soft Drinks - Ready to Drink
8369,10822,"CHERRY + LEMON LACTATION OAT BARS, CHERRY + LEMON",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Cereal/Granola Bars
8370,10824,"ORGANIC 3 CHEESE MINI RAVIOLI, 3 CHEESE",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen)
8371,10825,"SUPREME VIENNA BREAD, SUPREME VIENNA",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
8372,10826,"MINT CHOCOLATE CHUNK FLAVOR PROTEIN BAR, MINT CHOCOLATE CHUNK",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable)
8373,10827,"FRUIT PUNCH FLAVORED BLEND OF 4 100% JUICE FROM CONCENTRATE, FRUIT PUNCH",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
8374,10829,LEMONADE,Beverage,,,
8375,10830,TRIPLE CHOCOLATE SUNDAE CONES,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
8376,10834,BRAT BUNS,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
8377,10835,HOAGIES BREAD,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
8378,10836,"ITALIAN COOKOUT BREAD, ITALIAN",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
8379,10837,"TACO SEASONING MIX, TACO",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
8380,10842,"TANGY HOT SAUCE FLAVORED LOUISIANA STYLE SPICY POTATO CHIPS, TANGY HOT SAUCE",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable)
8381,10843,"RIPPLED POTATO CHIPS, POTATO",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable)
8382,10844,"NACHO CHEESE DIP, NACHO",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
8383,10845,"CLASSIC FRENCH ONION DIP, CLASSIC FRENCH ONION",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Perishable)
8384,10846,"CLASSIC SMOKY SWEET BAR-B-Q FLAVORED POTATO CHIPS, CLASSIC SMOKY SWEET BAR-B-Q",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable)
8385,10847,"CLASSIC POTATO CHIPS, CLASSIC",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable)
8386,10848,"MEDIUM CHUNKY SALSA, MEDIUM",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
8387,10849,"MILD CHUNKY SALSA, MILD",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
8388,10854,GLUTEN-FREE BOWLZ TORTILLA CHIP DIPPERS,Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable)
8389,10855,"BARBECUE POTATO CHIPS, BARBECUE",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable)
8390,10856,SLICED HABANERO CHILI PEPPERS,Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
8391,10858,"MILD CHEDDAR NATURAL CHEESE BARS, MILD CHEDDAR",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,
8392,10861,"PLUM NECTAR FROM CONCENTRATE, PLUM NECTAR",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
